"obs"	"leverage"	"rstudent"	"color"	"fct_color"	"txt"
"376"	376	0.00741786682675922	-0.167261903185248	"normal"	"normal"	NA
"377"	377	0.00905771500950614	-0.12705107258183	"normal"	"normal"	NA
"378"	378	0.00903609908322496	-0.152132352076891	"normal"	"normal"	NA
"379"	379	0.00992467341781203	-0.267051091889472	"normal"	"normal"	NA
"380"	380	0.00841550668982144	-0.19555457197988	"normal"	"normal"	NA
"381"	381	0.0078913806929318	-0.468503645248753	"normal"	"normal"	NA
"382"	382	0.00949344402276764	-0.19537859516222	"normal"	"normal"	NA
"383"	383	0.0117779151233139	0.0236276890988826	"normal"	"normal"	NA
"384"	384	0.0142978832219757	-0.0814617438038923	"normal"	"normal"	NA
"385"	385	0.0105358506568611	-0.905051175378791	"normal"	"normal"	NA
"386"	386	0.0100878160772007	-0.703515703853882	"normal"	"normal"	NA
"387"	387	0.0092175297040253	-0.584694489793186	"normal"	"normal"	NA
"388"	388	0.00932169344875745	-0.552836314359603	"normal"	"normal"	NA
"389"	389	0.00968423049310639	0.165303900785345	"normal"	"normal"	NA
"390"	390	0.012334021634822	0.627015401248332	"normal"	"normal"	NA
"391"	391	0.00976576999997391	0.921942771397154	"normal"	"normal"	NA
"392"	392	0.012299520150146	0.916299108359851	"normal"	"normal"	NA
"393"	393	0.0135673988890509	0.911226079384336	"normal"	"normal"	NA
"394"	394	0.0120046599268061	0.981644218368451	"normal"	"normal"	NA
"395"	395	0.0106248585866711	0.966632204508062	"normal"	"normal"	NA
"396"	396	0.0112338350924836	1.84382760074922	"normal"	"normal"	NA
"397"	397	0.011979749879632	1.57210199626607	"normal"	"normal"	NA
"398"	398	0.013213328427235	-0.206890795328935	"normal"	"normal"	NA
"399"	399	0.0120552719062436	0.15415427000902	"normal"	"normal"	NA
"400"	400	0.013063298355032	0.200493464092905	"normal"	"normal"	NA
"401"	401	0.0103068716455671	0.344938524600121	"normal"	"normal"	NA
"402"	402	0.0111666535701464	0.439569286484145	"normal"	"normal"	NA
"403"	403	0.0104566878095673	0.532429334161236	"normal"	"normal"	NA
"404"	404	0.0121699727319701	0.328533939233328	"normal"	"normal"	NA
"405"	405	0.0102383873153233	0.670699265658566	"normal"	"normal"	NA
"406"	406	0.0116875742789196	0.758520245190154	"normal"	"normal"	NA
"407"	407	0.0154987664381391	0.487662864920698	"normal"	"normal"	NA
"408"	408	0.123825615176813	-2.29163405097341	"outlier & leverage"	"outlier & leverage"	408
"409"	409	0.0160887892717273	1.49658228568422	"normal"	"normal"	NA
"410"	410	0.0153817612403199	0.414596249211777	"normal"	"normal"	NA
"411"	411	0.0108707213744524	0.44625526159246	"normal"	"normal"	NA
"412"	412	0.0134551541373004	0.526856796069001	"normal"	"normal"	NA
"413"	413	0.0140903386189393	0.355465861928677	"normal"	"normal"	NA
"414"	414	0.0163696413714173	0.63417070226301	"normal"	"normal"	NA
"415"	415	0.0207176074305081	0.162117729242659	"normal"	"normal"	NA
"416"	416	0.0191354493156585	-0.119522830843295	"normal"	"normal"	NA
"417"	417	0.0208585842306654	-0.155811522472628	"normal"	"normal"	NA
"418"	418	0.0198439313600862	-0.559653201904647	"normal"	"normal"	NA
"419"	419	0.0173752763642667	-0.327891427978531	"normal"	"normal"	NA
"420"	420	0.0225206481084225	-0.234764234698275	"normal"	"normal"	NA
"421"	421	0.0147781569707278	-0.55568377798579	"normal"	"normal"	NA
"422"	422	0.018521915060886	-0.36551366001618	"normal"	"normal"	NA
"423"	423	0.0193864677845037	-0.378800872699432	"normal"	"normal"	NA
"424"	424	0.0223795038486763	-0.186230808343488	"normal"	"normal"	NA
"425"	425	0.0176000869339002	-0.556131962022503	"normal"	"normal"	NA
"426"	426	0.0169058964096469	-0.423187279589434	"normal"	"normal"	NA
"427"	427	0.0152920297289733	0.689716745416295	"normal"	"normal"	NA
"428"	428	0.0128694115193715	0.507889596843491	"normal"	"normal"	NA
"429"	429	0.0134677022691274	0.230462450021551	"normal"	"normal"	NA
"430"	430	0.0128973966487067	-0.140983593978772	"normal"	"normal"	NA
"431"	431	0.01549006800498	-0.324097931573952	"normal"	"normal"	NA
"432"	432	0.0147698238395911	-0.195529400068266	"normal"	"normal"	NA
"433"	433	0.0144541213375929	-0.330419991394062	"normal"	"normal"	NA
"434"	434	0.0125451802263209	-0.534780600739839	"normal"	"normal"	NA
"435"	435	0.0176168694859326	-0.364521494132074	"normal"	"normal"	NA
"436"	436	0.0123119257544685	-0.202022031483484	"normal"	"normal"	NA
"437"	437	0.0103111837014995	-0.547028121385446	"normal"	"normal"	NA
"438"	438	0.0111154578046476	-0.665400781256734	"normal"	"normal"	NA
"439"	439	0.0120844771692184	-0.565547648703837	"normal"	"normal"	NA
"440"	440	0.0119032084338201	-0.293765544098111	"normal"	"normal"	NA
"441"	441	0.0122423301334302	-0.13782740055746	"normal"	"normal"	NA
"442"	442	0.0110181778607505	-0.0284729427290238	"normal"	"normal"	NA
"443"	443	0.0105620056661459	-0.346595970662662	"normal"	"normal"	NA
"444"	444	0.011659628435015	-0.683610554951436	"normal"	"normal"	NA
"445"	445	0.0102304877910697	-0.522372543701736	"normal"	"normal"	NA
"446"	446	0.0154433908454916	0.0345161437371566	"normal"	"normal"	NA
"447"	447	0.0164575411703087	0.0434735435235153	"normal"	"normal"	NA
"448"	448	0.0108608612814012	-0.0919723899144372	"normal"	"normal"	NA
"449"	449	0.0125022568082225	-0.187997013851623	"normal"	"normal"	NA
"450"	450	0.0157694620002027	0.234473339726892	"normal"	"normal"	NA
"451"	451	0.0124056820766426	0.143476682767394	"normal"	"normal"	NA
"452"	452	0.0100433159196003	0.76341430063993	"normal"	"normal"	NA
"453"	453	0.0122528148408387	0.639956924689158	"normal"	"normal"	NA
"454"	454	0.0109187802673993	0.713874977010902	"normal"	"normal"	NA
"455"	455	0.0092299282112738	0.294686009403195	"normal"	"normal"	NA
"456"	456	0.011985706213171	-0.156319310892251	"normal"	"normal"	NA
"457"	457	0.0118338512573406	-0.198740712995749	"normal"	"normal"	NA
"458"	458	0.0112818368954812	-0.157416021139316	"normal"	"normal"	NA
"459"	459	0.0104594927852999	-0.203591977842864	"normal"	"normal"	NA
"460"	460	0.0102259958336976	-0.258881612129266	"normal"	"normal"	NA
"461"	461	0.00981260702578829	-0.120781874495277	"normal"	"normal"	NA
"462"	462	0.011545684912701	-0.127465378513595	"normal"	"normal"	NA
"463"	463	0.0101332323661025	-0.0719946999315622	"normal"	"normal"	NA
"464"	464	0.00998162447356882	-0.0998110934163399	"normal"	"normal"	NA
"465"	465	0.00944667800409376	0.0799171771083171	"normal"	"normal"	NA
"466"	466	0.00958585238711796	0.274904132557453	"normal"	"normal"	NA
"467"	467	0.00948738237172083	0.385020821806518	"normal"	"normal"	NA
"468"	468	0.00903006065504978	0.334433862938045	"normal"	"normal"	NA
"469"	469	0.0086856844620232	0.280095441440985	"normal"	"normal"	NA
"470"	470	0.00904324244599558	0.230041317707526	"normal"	"normal"	NA
"471"	471	0.00925095759623213	0.395008119939993	"normal"	"normal"	NA
"472"	472	0.00994385737843889	0.528453815625019	"normal"	"normal"	NA
"473"	473	0.0105401318053515	0.616662150064566	"normal"	"normal"	NA
"474"	474	0.00909159758695534	0.164277796377017	"normal"	"normal"	NA
"475"	475	0.00867205058280771	0.143579562857959	"normal"	"normal"	NA
"476"	476	0.00952103175253524	0.186863718423531	"normal"	"normal"	NA
"477"	477	0.0122589909991176	0.226982867023246	"normal"	"normal"	NA
"478"	478	0.0142694953656907	0.318704388187906	"normal"	"normal"	NA
"479"	479	0.0158850274586217	0.301166509921861	"normal"	"normal"	NA
"480"	480	0.0104469293931553	0.354340954516038	"normal"	"normal"	NA
"481"	481	0.0106479625730673	0.49561778927353	"normal"	"normal"	NA
"482"	482	0.013710367914762	0.738759430057341	"normal"	"normal"	NA
"483"	483	0.0102561818933747	0.585639743310965	"normal"	"normal"	NA
"484"	484	0.00883778003779489	0.0961139180842723	"normal"	"normal"	NA
"485"	485	0.00910603004125624	0.0462634096101843	"normal"	"normal"	NA
"486"	486	0.0102148338710513	0.0102668880478709	"normal"	"normal"	NA
"487"	487	0.0104921698473517	0.131693615439042	"normal"	"normal"	NA
"488"	488	0.011877797141185	0.249232118314328	"normal"	"normal"	NA
"489"	489	0.0114048005024068	0.351599627014209	"normal"	"normal"	NA
"490"	490	0.0119274481545226	-0.476560551128387	"normal"	"normal"	NA
"491"	491	0.00923809422753305	-0.137729840568866	"normal"	"normal"	NA
"492"	492	0.009378221386557	0.0627416671471493	"normal"	"normal"	NA
"493"	493	0.00950523536170597	-0.0428802397614582	"normal"	"normal"	NA
"494"	494	0.0115573289520782	0.0500041904701352	"normal"	"normal"	NA
"495"	495	0.0129950513040394	0.328404643538726	"normal"	"normal"	NA
"496"	496	0.0112153506084942	-0.417861961477087	"normal"	"normal"	NA
"497"	497	0.010788182982061	-0.285336296085317	"normal"	"normal"	NA
"498"	498	0.00979695613591564	-0.275274520029007	"normal"	"normal"	NA
"499"	499	0.00927459237435628	-0.0642913157100775	"normal"	"normal"	NA
"500"	500	0.00899111665270432	-0.177983514442478	"normal"	"normal"	NA
"501"	501	0.0110751595841293	-0.223193253339194	"normal"	"normal"	NA
"502"	502	0.0124293451888317	-0.276914377199257	"normal"	"normal"	NA
"503"	503	0.0109104685608029	-0.365364881948692	"normal"	"normal"	NA
"504"	504	0.00921298076134984	0.0621267865839648	"normal"	"normal"	NA
"505"	505	0.0103961010413932	0.239186741049402	"normal"	"normal"	NA
"506"	506	0.00978173372941925	0.101889469789856	"normal"	"normal"	NA
"507"	507	0.00990100321524037	-0.125682090264103	"normal"	"normal"	NA
"508"	508	0.00913168731687419	0.0447851979230024	"normal"	"normal"	NA
"509"	509	0.00925230856728598	-0.0760300517761394	"normal"	"normal"	NA
"510"	510	0.0106185878280703	-0.268787497217147	"normal"	"normal"	NA
"511"	511	0.010506492249494	0.00732440397727918	"normal"	"normal"	NA
"512"	512	0.00980815740920436	-0.186176848078849	"normal"	"normal"	NA
"513"	513	0.00999728825258299	-0.137061696931407	"normal"	"normal"	NA
"514"	514	0.00937938131122731	0.11774639025824	"normal"	"normal"	NA
"515"	515	0.0109084188414826	-0.135610432305608	"normal"	"normal"	NA
"516"	516	0.0111164575555931	-0.0753524891588501	"normal"	"normal"	NA
"517"	517	0.00957342888463912	0.214637093225418	"normal"	"normal"	NA
"518"	518	0.0104907626150971	0.350502841485112	"normal"	"normal"	NA
"519"	519	0.0105093219690919	-0.0498351586720599	"normal"	"normal"	NA
"520"	520	0.0102150741829661	-0.327024632924325	"normal"	"normal"	NA
"521"	521	0.0148240975995924	-0.146052024263845	"normal"	"normal"	NA
"522"	522	0.0132115125160995	0.09570869875734	"normal"	"normal"	NA
"523"	523	0.0137872250026519	0.375800157324191	"normal"	"normal"	NA
"524"	524	0.0112195154369895	0.224192640181865	"normal"	"normal"	NA
"525"	525	0.0131752974028724	-0.507202627886596	"normal"	"normal"	NA
"526"	526	0.0129342583814654	-0.280413114799619	"normal"	"normal"	NA
"527"	527	0.0108688515446466	-0.0577053584161418	"normal"	"normal"	NA
"528"	528	0.0111406950431938	0.15088312570103	"normal"	"normal"	NA
"529"	529	0.010333661562131	0.302383220976099	"normal"	"normal"	NA
"530"	530	0.015199030901992	-0.0249241391632514	"normal"	"normal"	NA
"531"	531	0.0220212573634608	-0.153118686227455	"normal"	"normal"	NA
"532"	532	0.0210163036345663	-0.475661305171444	"normal"	"normal"	NA
"533"	533	0.0208877830311936	-0.485720630442839	"normal"	"normal"	NA
"534"	534	0.0172592328189736	1.23630194912254	"normal"	"normal"	NA
"535"	535	0.0418478140749145	3.1708154210303	"outlier & leverage"	"outlier & leverage"	535
"536"	536	0.00858640902737546	0.219002189555136	"normal"	"normal"	NA
"537"	537	0.00808590290668412	0.137022887778341	"normal"	"normal"	NA
"538"	538	0.00756682109723307	0.143506970619051	"normal"	"normal"	NA
"539"	539	0.00961526127985091	-0.585230637862456	"normal"	"normal"	NA
"540"	540	0.010978314820608	-0.732957320597521	"normal"	"normal"	NA
"541"	541	0.0104823161879315	-0.651774049496082	"normal"	"normal"	NA
"542"	542	0.0110328530862252	-0.860468026605551	"normal"	"normal"	NA
"543"	543	0.0114733844935468	-0.951544285391369	"normal"	"normal"	NA
"544"	544	0.0114080315900575	-1.05399723622559	"normal"	"normal"	NA
"545"	545	0.00987493801955522	-0.970326286209711	"normal"	"normal"	NA
"546"	546	0.0107882728570127	-0.864606706788951	"normal"	"normal"	NA
"547"	547	0.00910887071440331	-1.08054950507114	"normal"	"normal"	NA
"548"	548	0.0114048877901037	-0.715617156497601	"normal"	"normal"	NA
"549"	549	0.00904242000406279	0.095507134516465	"normal"	"normal"	NA
"550"	550	0.00844055172299727	-0.941814847183242	"normal"	"normal"	NA
"551"	551	0.00828602207839525	-0.732575422158097	"normal"	"normal"	NA
"552"	552	0.00713807465978844	-0.357713670328191	"normal"	"normal"	NA
"553"	553	0.00988117201148652	-0.51184349574943	"normal"	"normal"	NA
"554"	554	0.0140426063321214	0.167528342027686	"normal"	"normal"	NA
"555"	555	0.0113707210380443	0.38823350772611	"normal"	"normal"	NA
"556"	556	0.00964290091160475	0.914264810477251	"normal"	"normal"	NA
"557"	557	0.00972239105616171	-0.0310909206367345	"normal"	"normal"	NA
"558"	558	0.0129405109694761	-0.594337779393827	"normal"	"normal"	NA
"559"	559	0.0107713089657362	-0.604583266446405	"normal"	"normal"	NA
"560"	560	0.0134529074717247	-0.22058533751528	"normal"	"normal"	NA
"561"	561	0.0118584814955969	-1.0672074597387	"normal"	"normal"	NA
"562"	562	0.01260226869104	-1.33031871187826	"normal"	"normal"	NA
"563"	563	0.0152735999436698	-0.725467838175055	"normal"	"normal"	NA
"564"	564	0.0106583972823155	-0.0220060257777013	"normal"	"normal"	NA
"565"	565	0.0110510696491732	-0.695791868055749	"normal"	"normal"	NA
"566"	566	0.0102475960461077	-0.578102063526917	"normal"	"normal"	NA
"567"	567	0.0117179618111121	-0.485426427496265	"normal"	"normal"	NA
"568"	568	0.0130495942723373	-0.406209839733913	"normal"	"normal"	NA
"569"	569	0.0113187796443024	-0.738341990711996	"normal"	"normal"	NA
"570"	570	0.0104911900871225	-0.466116741158834	"normal"	"normal"	NA
"571"	571	0.0102681257529998	-0.149468005267665	"normal"	"normal"	NA
"572"	572	0.0106090001224951	-0.663496229328639	"normal"	"normal"	NA
"573"	573	0.0102763779501206	-0.121501613997848	"normal"	"normal"	NA
"574"	574	0.0111282966219881	-0.0137862872660509	"normal"	"normal"	NA
"575"	575	0.0109652700158177	-0.0610033561503904	"normal"	"normal"	NA
"576"	576	0.0108786422846053	-0.112120147108443	"normal"	"normal"	NA
"577"	577	0.0113609094955283	-0.174997543434681	"normal"	"normal"	NA
"578"	578	0.00694735878104788	0.194390793290922	"normal"	"normal"	NA
"579"	579	0.00634610980812856	0.567169188703524	"normal"	"normal"	NA
"580"	580	0.00660397355868061	0.723991681126122	"normal"	"normal"	NA
"581"	581	0.00611808181813572	0.136113365489702	"normal"	"normal"	NA
"582"	582	0.00616579875251657	0.314120746316129	"normal"	"normal"	NA
"583"	583	0.00739873357673248	0.252060227794936	"normal"	"normal"	NA
"584"	584	0.00803705005384824	-0.750873619990962	"normal"	"normal"	NA
"585"	585	0.00803170871503018	-0.506275238151031	"normal"	"normal"	NA
"586"	586	0.00972309216357284	-0.746900125224542	"normal"	"normal"	NA
"587"	587	0.00901649299806705	-0.892579961716509	"normal"	"normal"	NA
"588"	588	0.0111257470342	-0.745318950331774	"normal"	"normal"	NA
"589"	589	0.00804359841062452	-0.289857609760659	"normal"	"normal"	NA
"590"	590	0.0116212355374263	-0.489472727853933	"normal"	"normal"	NA
"591"	591	0.0115076514676509	-0.351101908949788	"normal"	"normal"	NA
"592"	592	0.00764276940945026	0.522867864474437	"normal"	"normal"	NA
"593"	593	0.00857673117736973	0.601649042411449	"normal"	"normal"	NA
"594"	594	0.00627400984782354	0.979435264433491	"normal"	"normal"	NA
"595"	595	0.00614391828898782	0.710330581410575	"normal"	"normal"	NA
"596"	596	0.00657788720061828	0.730352682363772	"normal"	"normal"	NA
"597"	597	0.00574386789827828	0.876706873640672	"normal"	"normal"	NA
"598"	598	0.00568833824706398	0.692982607723998	"normal"	"normal"	NA
"599"	599	0.00593735431994829	0.668617501068406	"normal"	"normal"	NA
"600"	600	0.00671001962803041	0.775618730103495	"normal"	"normal"	NA
"601"	601	0.0083080904235476	0.872132434069587	"normal"	"normal"	NA
"602"	602	0.00786449352655034	0.392494884562833	"normal"	"normal"	NA
"603"	603	0.0087958766952299	-0.16826654918446	"normal"	"normal"	NA
"604"	604	0.00754277395889819	-0.130122643251837	"normal"	"normal"	NA
"605"	605	0.00610484412304925	-0.252858739504667	"normal"	"normal"	NA
"606"	606	0.00714552701658354	-0.579029485277418	"normal"	"normal"	NA
"607"	607	0.00795066773732228	-0.815158755567124	"normal"	"normal"	NA
"608"	608	0.00884635060739076	-1.1001433431765	"normal"	"normal"	NA
"609"	609	0.00971230855231445	-1.39120301893148	"normal"	"normal"	NA
"610"	610	0.00924159548389771	-1.17534594895547	"normal"	"normal"	NA
"611"	611	0.00862694898461967	-0.832955340527203	"normal"	"normal"	NA
"612"	612	0.00833774360673865	-0.730414991367364	"normal"	"normal"	NA
"613"	613	0.00995873629931259	-0.788883844750051	"normal"	"normal"	NA
"614"	614	0.0117841700896415	-0.813751322163044	"normal"	"normal"	NA
"615"	615	0.0109221785003051	-0.84331917183282	"normal"	"normal"	NA
"616"	616	0.0103580411064069	-0.730997637621262	"normal"	"normal"	NA
"617"	617	0.00926319158965832	-0.814167991727004	"normal"	"normal"	NA
"618"	618	0.0147104077590108	-0.295929086769366	"normal"	"normal"	NA
"619"	619	0.0434919813202516	0.575357678274699	"leverage"	"leverage"	619
"620"	620	0.0477410344110311	0.827061940160662	"leverage"	"leverage"	620
"621"	621	0.0134932217398599	-0.290622618055759	"normal"	"normal"	NA
"622"	622	0.00985645249849438	-0.779158039621473	"normal"	"normal"	NA
"623"	623	0.00964755420037037	-0.588555770304328	"normal"	"normal"	NA
"624"	624	0.0111558723785754	-0.567255474260759	"normal"	"normal"	NA
"625"	625	0.0192442520212107	0.24810667122262	"normal"	"normal"	NA
"626"	626	0.0416788398695604	1.10509945489766	"leverage"	"leverage"	626
"627"	627	0.0395642520261281	1.3618158920525	"leverage"	"leverage"	627
"628"	628	0.0415743253779028	1.53983651931034	"leverage"	"leverage"	628
"629"	629	0.0431133004607559	1.64769293149644	"leverage"	"leverage"	629
"630"	630	0.0236959086797614	1.18753223473433	"normal"	"normal"	NA
"631"	631	0.011127656490631	0.708307231401673	"normal"	"normal"	NA
"632"	632	0.00881337368041265	0.335694287526726	"normal"	"normal"	NA
"633"	633	0.00920231782795607	0.477060010388138	"normal"	"normal"	NA
"634"	634	0.0155377704791542	0.88093976777758	"normal"	"normal"	NA
"635"	635	0.0191042699049514	0.948763043822426	"normal"	"normal"	NA
"636"	636	0.0241430803079351	1.12350841345297	"normal"	"normal"	NA
"637"	637	0.0151237505367331	0.882028894676426	"normal"	"normal"	NA
"638"	638	0.00866032451974647	0.584900015555464	"normal"	"normal"	NA
"639"	639	0.0138900189832533	0.847507169429983	"normal"	"normal"	NA
"640"	640	0.0210197919211942	0.916534196812319	"normal"	"normal"	NA
"641"	641	0.0200339046151762	0.952272175998844	"normal"	"normal"	NA
"642"	642	0.0152187328258638	1.04914957899594	"normal"	"normal"	NA
"643"	643	0.0450368003374668	-1.41521577637692	"leverage"	"leverage"	643
"644"	644	0.046580150199088	-1.71922407780673	"leverage"	"leverage"	644
"645"	645	0.00786355535190343	-0.0826470128466469	"normal"	"normal"	NA
"646"	646	0.00804073640298571	-0.017849024388081	"normal"	"normal"	NA
"647"	647	0.00758217930116672	0.0696762558059492	"normal"	"normal"	NA
"648"	648	0.00867251110843409	0.139903053140074	"normal"	"normal"	NA
"649"	649	0.00986662143465239	0.238785541122617	"normal"	"normal"	NA
"650"	650	0.00845295798057997	-0.104215799900388	"normal"	"normal"	NA
"651"	651	0.00823166847355624	-0.691160011440624	"normal"	"normal"	NA
"652"	652	0.00854147817008877	-0.629771682703535	"normal"	"normal"	NA
"653"	653	0.00796522311486959	-0.583104163457361	"normal"	"normal"	NA
"654"	654	0.00890529260180009	-0.49446964776898	"normal"	"normal"	NA
"655"	655	0.00701380092202254	0.514062784101949	"normal"	"normal"	NA
"656"	656	0.00722167904162807	0.341105148880496	"normal"	"normal"	NA
"657"	657	0.00652799693016709	0.285398279641945	"normal"	"normal"	NA
"658"	658	0.00673079719115393	0.369001088993788	"normal"	"normal"	NA
"659"	659	0.00660265010777109	0.424635547390548	"normal"	"normal"	NA
"660"	660	0.00639334974379964	0.499050652200526	"normal"	"normal"	NA
"661"	661	0.00931058127035289	0.565925170949421	"normal"	"normal"	NA
"662"	662	0.00726654867279302	0.263154423038552	"normal"	"normal"	NA
"663"	663	0.0111499765596939	-0.0125385042633682	"normal"	"normal"	NA
"664"	664	0.00989633514717858	0.001875300153363	"normal"	"normal"	NA
"665"	665	0.00686104379210663	-0.113426006857338	"normal"	"normal"	NA
"666"	666	0.00850633534616328	-0.0391098530455776	"normal"	"normal"	NA
"667"	667	0.00663789867310652	-0.026042676537008	"normal"	"normal"	NA
"668"	668	0.00598148235783851	0.029678410388373	"normal"	"normal"	NA
"669"	669	0.0066134960990977	0.193047783480193	"normal"	"normal"	NA
"670"	670	0.00604081620214332	0.0236184371034851	"normal"	"normal"	NA
"671"	671	0.00714128982593141	-0.036887379080761	"normal"	"normal"	NA
"672"	672	0.00698263972455558	0.0337398280442602	"normal"	"normal"	NA
"673"	673	0.00701239898703289	0.204000842516279	"normal"	"normal"	NA
"674"	674	0.00718517278325085	0.299289708160666	"normal"	"normal"	NA
"675"	675	0.00718444490439114	0.394275404812131	"normal"	"normal"	NA
"676"	676	0.00796213807912852	0.517962905283502	"normal"	"normal"	NA
"677"	677	0.0084918881513516	0.595386393893622	"normal"	"normal"	NA
"678"	678	0.00995675655497042	0.667698021585634	"normal"	"normal"	NA
"679"	679	0.0117094890855869	0.670666120537506	"normal"	"normal"	NA
"680"	680	0.010967100273404	0.828928165269784	"normal"	"normal"	NA
"681"	681	0.0107711763332495	0.941963428546244	"normal"	"normal"	NA
"682"	682	0.00931698965472223	0.0691463667593469	"normal"	"normal"	NA
"683"	683	0.00901121637279861	0.291476306315829	"normal"	"normal"	NA
"684"	684	0.00817998343727083	0.490442644804777	"normal"	"normal"	NA
"685"	685	0.00834885945012585	0.692522543499841	"normal"	"normal"	NA
"686"	686	0.00866906491327131	0.771440292862524	"normal"	"normal"	NA
"687"	687	0.00896218649227891	0.811234396816366	"normal"	"normal"	NA
"688"	688	0.00593441178416196	0.371280806437146	"normal"	"normal"	NA
"689"	689	0.00566371979309777	0.197339154818277	"normal"	"normal"	NA
"690"	690	0.00656017348749815	0.294152605435839	"normal"	"normal"	NA
"691"	691	0.00776799257714063	0.287761552183419	"normal"	"normal"	NA
"692"	692	0.00979665399017672	0.361082760192967	"normal"	"normal"	NA
"693"	693	0.0107707613389086	0.48190329663069	"normal"	"normal"	NA
"694"	694	0.011347743689178	0.566618317282048	"normal"	"normal"	NA
"695"	695	0.0134332944893669	0.587019841225536	"normal"	"normal"	NA
"696"	696	0.0102189047030147	-0.303752769592529	"normal"	"normal"	NA
"697"	697	0.00788716350253647	-0.218499149026194	"normal"	"normal"	NA
"698"	698	0.0100988125121076	-0.176990806490347	"normal"	"normal"	NA
"699"	699	0.00703948745572844	-0.0937303712100002	"normal"	"normal"	NA
"700"	700	0.0084668428119079	0.0759266805631418	"normal"	"normal"	NA
"701"	701	0.0104120320561051	0.264670932235585	"normal"	"normal"	NA
"702"	702	0.0111849707163049	0.44475875892677	"normal"	"normal"	NA
"703"	703	0.0131156853723815	0.31083004540627	"normal"	"normal"	NA
"704"	704	0.00956600059645557	0.0423918969381855	"normal"	"normal"	NA
"705"	705	0.00679728032911318	0.513080328437937	"normal"	"normal"	NA
"706"	706	0.00788064667842947	0.933808448727236	"normal"	"normal"	NA
"707"	707	0.00746216135958724	0.615650000713175	"normal"	"normal"	NA
"708"	708	0.00623693085193934	0.0767370044875379	"normal"	"normal"	NA
"709"	709	0.007759230598343	0.607248489337003	"normal"	"normal"	NA
"710"	710	0.00975602114942418	0.638218729807827	"normal"	"normal"	NA
"711"	711	0.0086240090165977	0.757572372565681	"normal"	"normal"	NA
"712"	712	0.00849755782839647	0.993755947814392	"normal"	"normal"	NA
"713"	713	0.00710651884819269	0.477568422077985	"normal"	"normal"	NA
"714"	714	0.00726422449933912	0.552989502586228	"normal"	"normal"	NA
"715"	715	0.00742654118834074	0.828522182707958	"normal"	"normal"	NA
"716"	716	0.0069855782324141	0.424934732142228	"normal"	"normal"	NA
"717"	717	0.00772989716682041	0.261845709046531	"normal"	"normal"	NA
"718"	718	0.00973278414705331	0.607430223502805	"normal"	"normal"	NA
"719"	719	0.00672031575702022	0.505420717825402	"normal"	"normal"	NA
"720"	720	0.00620790633940439	0.226958938183016	"normal"	"normal"	NA
"721"	721	0.00612154648512133	0.496521575596327	"normal"	"normal"	NA
"722"	722	0.00706705756833521	0.68793925031146	"normal"	"normal"	NA
"723"	723	0.00785313137918414	0.84152245821294	"normal"	"normal"	NA
"724"	724	0.00947089377984708	0.873304140200709	"normal"	"normal"	NA
"725"	725	0.00738682963958908	0.700061927171775	"normal"	"normal"	NA
"726"	726	0.0075627179724442	0.138808304999022	"normal"	"normal"	NA
"727"	727	0.00631023385366368	0.451284608690509	"normal"	"normal"	NA
"728"	728	0.0150820264161002	0.273198988876146	"normal"	"normal"	NA
"729"	729	0.0200829554895599	-0.345898254649282	"normal"	"normal"	NA
"730"	730	0.0216514505881111	-0.267119491245001	"normal"	"normal"	NA
"731"	731	0.018456768772203	-0.126920039603891	"normal"	"normal"	NA
"732"	732	0.0205473982827738	-1.63042492662608	"normal"	"normal"	NA
"733"	733	0.0174765452336335	-1.89806084969447	"normal"	"normal"	NA
"734"	734	0.0129550462926042	-1.75140753070788	"normal"	"normal"	NA
"735"	735	0.0113789036494371	-1.61773378369223	"normal"	"normal"	NA
"736"	736	0.0123750729215138	-0.0353956640660963	"normal"	"normal"	NA
"737"	737	0.0109703084323656	-0.805840870674109	"normal"	"normal"	NA
"738"	738	0.0125605643884928	-0.246750008962395	"normal"	"normal"	NA
"739"	739	0.0130081231720309	-0.762370470093946	"normal"	"normal"	NA
"740"	740	0.0186044707137865	0.0664609385846504	"normal"	"normal"	NA
"741"	741	0.012805850640061	-1.08694601776032	"normal"	"normal"	NA
"742"	742	0.0160138984239716	-0.310435702594897	"normal"	"normal"	NA
"743"	743	0.0174457805913691	-0.558282998373477	"normal"	"normal"	NA
"744"	744	0.00905856733224174	-0.492323573694213	"normal"	"normal"	NA
"745"	745	0.0686209804578674	-6.28141521051548	"outlier & leverage"	"outlier & leverage"	745
"746"	746	0.167437542586153	0.379161442755161	"leverage"	"leverage"	746
"747"	747	0.0825794785236672	-0.0597917141885331	"leverage"	"leverage"	747
"748"	748	0.0709209152452496	0.906771301380365	"leverage"	"leverage"	748
"749"	749	0.0216882760145079	-0.00107152855138298	"normal"	"normal"	NA
"750"	750	0.015671670299094	0.596307647594011	"normal"	"normal"	NA
"751"	751	0.0159331331218545	0.644577768462978	"normal"	"normal"	NA
"752"	752	0.0186224338097162	0.277211631678847	"normal"	"normal"	NA
"753"	753	0.0186083869971148	0.18768219319488	"normal"	"normal"	NA
"754"	754	0.016857452221063	0.559275419748466	"normal"	"normal"	NA
"755"	755	0.0132824797270383	-0.539360901649101	"normal"	"normal"	NA
"756"	756	0.012560469502507	0.285274557452621	"normal"	"normal"	NA
