"x"
"1"	4.85803681050582
"2"	4.87122541798846
"3"	5.86776012501257
"4"	10.0684263216082
"5"	10.4226401437922
"6"	10.5417408665652
"7"	10.3982728424102
"8"	10.0794766020456
"9"	10.0361252458351
"10"	10.0031212949732
"11"	9.85305915639007
"12"	10.1328187559931
"13"	10.9955834496571
"14"	13.8207947834861
"15"	14.5328744213253
"16"	14.5141077599996
"17"	14.9779587680453
"18"	15.2106706791898
"19"	14.8304076921784
"20"	14.7318061890572
"21"	12.9170901896577
"22"	11.7312234264412
"23"	11.1182921158034
"24"	11.4134528611298
"25"	10.9127176782884
"26"	10.9455529844785
"27"	11.53401908344
"28"	12.0974050475416
"29"	12.5904878133647
"30"	13.1225483704031
"31"	13.4648317651955
"32"	14.1032234549406
"33"	13.0264127452704
"34"	12.2119056092954
"35"	12.0733856493089
"36"	12.0367080560297
"37"	12.4499973952983
"38"	12.1184001003938
"39"	6.37653297416405
"40"	5.41941002894697
"41"	5.33944447806981
"42"	5.35683177360568
"43"	5.3860663909245
"44"	5.41932704586695
"45"	5.425619042926
"46"	5.44370548699478
"47"	5.46262921377216
"48"	5.44720579581179
"49"	5.42260136377214
"50"	5.37969700259612
"51"	5.41818078642819
"52"	5.45211137938293
"53"	5.46534465685591
"54"	5.4568259538616
"55"	5.43382647856114
"56"	5.44551368137398
"57"	5.45442203663238
"58"	5.46680136025103
"59"	5.47492875405392
"60"	5.49311437553121
"61"	9.49804652088973
"62"	10.1467448804563
"63"	11.9663281952065
"64"	11.87289684517
"65"	11.5574987328524
"66"	11.4989221497571
"67"	11.7095098149432
"68"	12.7701289033191
"69"	13.0191494428547
"70"	12.7022819060985
"71"	12.5106512599328
"72"	12.4498124567761
"73"	12.377456550815
"74"	12.4294622843345
"75"	13.5577438911595
"76"	13.5005735442214
"77"	13.5142856758535
"78"	13.5285627873337
"79"	13.4150753258696
"80"	13.6706948020296
"81"	13.859173769472
"82"	13.3505437851485
"83"	12.1109473089904
"84"	10.7016523460983
"85"	10.7943825722986
"86"	10.782480691817
"87"	10.7614330816785
"88"	10.2773783518689
"89"	10.2932377607654
"90"	10.2705648690778
"91"	10.3518335661737
"92"	10.4005690911267
"93"	10.3767733624062
"94"	10.3356906974225
"95"	10.3982816946141
"96"	10.8734192375686
"97"	12.2226362261331
"98"	12.519836372925
"99"	12.3365477029798
"100"	12.358004536046
"101"	12.1663980319404
"102"	11.8757721255519
"103"	11.8902523721907
"104"	11.7383634740805
"105"	11.916438082694
"106"	12.2018133290812
"107"	12.4722995207842
"108"	11.5061569538266
"109"	11.0850240593747
"110"	11.0132952727624
"111"	10.7068791202366
"112"	10.6463280248509
"113"	10.7716801350085
"114"	11.080579648403
"115"	11.1200886567635
"116"	10.5469657677676
"117"	10.2730158718225
"118"	10.0256886806707
"119"	10.0826579434801
"120"	10.2676072184426
"121"	10.5268269820622
"122"	10.4443622257595
"123"	10.5093577841871
"124"	10.4033029643423
"125"	10.2996166163524
"126"	10.3466475711227
"127"	10.6129933038043
"128"	11.1812656510423
"129"	10.7630356440106
"130"	12.847783872993
"131"	12.9494543045512
"132"	12.7346083641699
"133"	12.6452136122766
"134"	13.9568983409472
"135"	13.8524603394112
"136"	13.0049995250179
"137"	12.0619652033218
"138"	12.2439612405114
"139"	12.4021353795555
"140"	12.4327440649757
"141"	12.4555212699669
"142"	12.3937430505412
"143"	12.5466063690451
"144"	12.5638019064865
"145"	12.158698554166
"146"	11.9612138408701
"147"	11.7464496248817
"148"	11.7484803988766
"149"	11.2529970025739
"150"	11.5187813907913
"151"	12.1883227967198
"152"	12.6429034203393
"153"	13.1443906122253
"154"	13.1819509169202
"155"	13.4898440744848
"156"	13.1505489354709
"157"	13.0378659274608
"158"	12.1275642465221
"159"	11.1598371580739
"160"	11.4713372611793
"161"	10.3084558023057
"162"	10.3058458633947
"163"	10.5892755150748
"164"	11.0595135001605
"165"	11.192929868992
"166"	11.1756044839258
"167"	11.2342713160582
"168"	11.086697895306
"169"	10.9578642550157
"170"	10.9369722072441
"171"	11.0475121518368
"172"	11.2346798042705
"173"	11.1031859654011
"174"	10.9866820783376
"175"	11.0352588329475
"176"	11.1038796036981
"177"	11.1853042966979
"178"	11.1414580903657
"179"	11.2498277814934
"180"	11.3113193271689
"181"	11.1666760454078
"182"	10.7157084496838
"183"	10.7660121119441
"184"	10.9073235001023
"185"	11.2170120836535
"186"	13.4094417701009
"187"	14.2386733014318
"188"	14.1990999633311
"189"	13.5978126277151
"190"	13.6088486337808
"191"	14.1172785793578
"192"	14.119373383154
"193"	14.3951616361244
"194"	8.27932168995611
"195"	6.51643970361647
"196"	5.72100758593391
"197"	5.69829145686509
"198"	5.8061861222492
"199"	5.48068631780336
"200"	5.37054386597555
"201"	5.2861341418834
"202"	5.31174618755173
"203"	5.32682017978267
"204"	5.32894981197731
"205"	5.91277373027403
"206"	6.29056234526738
"207"	6.35497716221125
"208"	6.39856058924051
"209"	10.1743273601163
"210"	12.5420710004275
"211"	13.0220913973142
"212"	12.9089994269578
"213"	11.9525768902059
"214"	11.594619222758
"215"	9.67538016171548
"216"	11.3830035492847
"217"	11.4658823112382
"218"	12.8369171226627
"219"	13.6798316665446
"220"	13.7146576610983
"221"	13.4083183810794
"222"	13.4025296988919
"223"	13.3429800197432
"224"	13.3287217335772
"225"	12.2526500108015
"226"	11.6338186252746
"227"	12.4608098948157
"228"	12.6680074018193
"229"	12.7141097938374
"230"	13.6230784156258
"231"	14.6058576847779
"232"	14.3910170402241
"233"	14.6424423262608
"234"	15.3821124572939
"235"	14.9283722678809
"236"	14.8065864993625
"237"	14.3920703903573
"238"	13.8371215133889
"239"	13.6667364653715
"240"	13.6684705296123
"241"	13.7585565047706
"242"	14.0151976033491
"243"	13.4221889828109
"244"	13.2804209457209
"245"	13.2379552512416
"246"	13.0446795983945
"247"	13.1887678281429
"248"	12.7282659615224
"249"	12.6455307708307
"250"	12.2587132320865
"251"	12.650083378216
"252"	13.1635103982985
"253"	13.2135019203445
"254"	12.563121790337
"255"	11.873051768108
"256"	12.3890648875083
"257"	13.7863781943855
"258"	13.8562418544963
"259"	13.6144333275287
"260"	13.3343179436293
"261"	13.5617468430116
"262"	13.2952667699186
"263"	12.2708117019332
"264"	12.0654120473099
"265"	12.4050763146607
"266"	12.0492073479333
"267"	11.6878555691527
"268"	12.0330124449486
"269"	12.0247334145754
"270"	11.994997701617
"271"	12.0573763827343
"272"	12.1269817267101
"273"	12.1300208369042
"274"	12.4866440733722
"275"	12.5406031381854
"276"	12.8576272189326
"277"	12.8307222396052
"278"	12.3483546578073
"279"	12.7907178519376
"280"	11.5106712892948
"281"	11.7994929518212
"282"	12.7087529010344
"283"	12.9461216733749
"284"	12.677126061802
"285"	12.1318990105759
"286"	12.285614667358
"287"	12.4852731616574
"288"	12.6501110510228
